gene	NN3_S1	NN3_S2	NN3_S3	NN9_S4	NN9_S5	NN9_S6
36561	548	669	758	570	1484	1239
36564	9567	11706	13366	10612	26121	21497
36565	1253	1493	1553	1170	3001	2425
36568	460	518	647	500	1128	855
36570	139	239	223	181	380	382
36572	165	215	258	257	606	459
36574	0	0	0	0	1	0
36578	187	315	252	265	476	475
36580	238	321	386	292	794	577
36585	343	498	500	383	894	805
36586	0	1	0	1	2	3
36587	1	2	1	2	3	6
36591	1595	2079	3008	1819	4816	4138
36594	5	4	11	5	4	9
36596	0	1	0	0	1	1
36598	10	14	4	6	22	18
36599	113	132	128	113	263	204
36602	0	2	0	0	0	4
36606	373	555	585	397	1014	853
36611	134	140	200	145	330	282
36613	211	236	270	220	603	523
36615	163	217	274	224	566	417
36617	601	586	685	583	1220	1201
36620	271	515	458	333	952	829
36622	902	1039	1036	870	2273	2001
36632	83	135	155	106	345	232
36634	878	1587	1365	1052	2443	2404
36636	407	503	580	431	966	914
36639	17	25	19	19	51	35
36641	126	131	150	142	368	307
36644	1164	1674	1877	1567	3610	3438
36646	536	604	772	617	1553	1462
36655	4	8	0	1	12	10
36661	52	57	55	49	189	194
36667	1463	1500	1891	1436	3684	3290
36672	74	86	111	59	161	156
36676	104	116	161	93	205	157
36678	94	128	155	98	226	220
36686	251	333	322	296	700	592
36687	0	1	3	2	0	0
36693	201	188	237	211	487	451
36698	464	419	630	422	971	786
36699	346	251	352	332	871	730
36707	1318	1666	1898	1655	4379	3247
36712	954	1116	1457	1166	3112	2437
36718	12	13	16	12	25	26
36721	55	74	73	47	137	98
36731	0	1	0	3	0	0
36733	340	404	454	317	824	709
36737	427	548	547	512	1144	973
36743	4	2	2	2	9	11
36745	1863	2039	2544	2197	5440	4410
36748	515	782	841	635	1637	1306
36751	1109	1567	1655	1306	3498	2750
36752	1050	1529	1479	1158	2987	2629
36760	92	54	95	72	146	135
36764	66	58	87	71	176	110
36766	939	1097	1132	884	2092	1996
36768	1	1	2	4	7	10
36769	128	146	200	122	353	258
36775	187	226	232	189	487	405
36777	238	247	339	286	927	664
36779	316	356	423	332	902	765
36781	42	78	82	59	149	109
36782	243	227	296	221	614	517
36790	228	304	369	275	739	566
36792	397	453	674	431	1164	988
36800	242	183	322	188	504	308
36805	0	0	0	0	0	0
36810	185	223	270	173	513	371
36813	0	0	0	0	0	0
36814	29	76	80	31	74	88
36815	455	440	492	505	1060	872
36816	1	0	3	2	6	7
36817	567	683	842	610	1508	1216
36819	234	265	377	237	716	574
36820	83	108	110	87	191	200
36822	193	230	274	198	572	420
36825	571	818	900	741	1901	1581
36826	55	54	62	45	86	54
36832	0	4	0	1	0	3
36833	98	174	199	168	349	297
36834	73	79	83	81	133	131
36835	26	40	34	30	104	83
36840	146	193	211	188	446	369
36845	91	124	138	94	213	206
36850	263	404	417	324	902	668
36853	0	0	0	0	0	0
36854	26	49	32	26	42	40
36855	0	0	0	0	1	0
36856	94	107	93	106	219	251
36858	1	0	1	0	2	2
36860	143	176	195	170	415	301
36862	135	136	176	111	301	277
36863	27	34	42	22	79	48
36864	15	19	14	12	23	24
36867	6	6	4	10	22	20
36872	0	3	5	1	11	10
36873	104	139	176	132	320	223
36875	18	15	8	10	24	23
36879	270	301	373	284	763	607
36880	102	138	158	123	356	253
36882	815	837	858	731	1595	1599
36885	369	541	561	421	1262	1075
36887	237	421	389	360	837	607
36890	261	337	400	311	880	665
36892	0	0	0	1	0	3
36893	234	302	350	238	673	499
36894	497	530	663	473	1207	1000
36896	206	344	369	293	777	599
36898	174	220	295	220	539	465
36902	421	396	443	373	949	806
36904	16	34	25	15	37	33
36905	226	420	380	318	771	634
36907	139	404	656	378	1160	424
36908	73	120	125	76	243	193
36912	0	2	0	0	0	0
36913	37	35	35	23	42	66
36915	28	50	69	47	153	130
36916	184	202	236	168	432	355
36918	43	64	67	46	114	101
36923	17	14	16	20	46	34
36928	13	9	13	16	17	27
36931	35	27	21	22	49	56
36932	181	225	201	183	527	362
36934	62	77	86	74	175	125
36940	430	567	589	467	1087	948
36941	238	326	364	299	741	671
36943	522	549	725	601	1581	1162
36944	4	5	2	4	14	4
36948	352	461	463	397	906	762
36949	289	389	463	323	953	609
36955	1239	1622	1931	1401	3738	3080
36957	124	174	138	144	369	303
36959	151	206	210	162	342	286
36960	0	0	0	0	0	0
36961	0	2	0	3	0	3
36962	0	2	4	2	3	2
36964	34	42	46	35	78	69
36966	926	1150	1301	1078	2605	2248
36968	73	90	104	48	175	123
36972	2	18	11	8	16	20
36975	73	73	78	56	158	115
36977	64	81	82	56	173	120
36980	206	257	275	247	511	401
36983	16	42	36	39	59	46
36985	292	427	384	266	650	498
36986	53	78	90	51	150	117
36989	624	799	831	646	1794	1542
36990	556	622	812	572	1548	1138
36992	46	54	58	35	119	81
36995	32	49	38	30	75	75
37001	75	77	109	82	210	154
37003	103	181	197	133	384	379
37005	0	3	6	0	9	6
37007	56	93	100	60	133	74
37010	112	184	173	155	332	223
37012	2439	3378	3246	2683	6342	6102
37013	136	272	326	236	585	404
37014	172	138	195	150	297	273
37016	27	25	55	22	78	61
37017	110	150	204	105	323	216
37020	9	12	10	6	25	22
37022	147	158	191	138	325	286
37025	0	1	0	0	0	0
37029	266	314	383	270	776	553
37031	91	145	150	140	316	255
37032	2352	3071	3407	2710	6502	5924
37034	2	3	0	0	3	1
37035	43	58	98	48	146	127
37049	627	749	902	671	1598	1327
37053	0	0	0	0	0	0
37058	677	1010	1109	814	2218	1643
37060	57	89	92	70	183	151
37062	567	767	838	581	1629	1248
37070	102	145	153	131	344	237
37071	935	1592	1580	1195	3078	2594
37075	271	340	389	290	841	653
37085	63	65	70	50	155	109
37086	0	0	1	0	2	1
37089	139	224	213	143	389	348
37095	3	3	5	3	9	6
37098	900	1029	1216	855	2381	1952
37101	1	3	0	3	7	3
37103	139	143	178	148	318	302
37104	831	924	1168	910	2340	1791
37108	43	59	52	56	122	95
37110	210	260	337	189	540	373
37111	1262	1664	1856	1251	3318	2508
37112	151	156	218	181	461	370
37124	2	0	0	0	1	3
37126	3016	3934	4940	3633	10323	8110
37129	0	0	0	0	1	1
37138	447	466	538	408	1086	1021
37139	9	19	15	10	32	35
37140	0	1	0	0	1	0
37143	6	6	3	4	14	6
37145	0	0	0	0	0	0
37148	48	63	80	53	140	114
37149	885	1152	1374	1061	3014	2286
37151	172	242	310	204	602	522
37152	141	175	192	156	433	326
37157	1	1	0	0	0	0
37159	0	0	0	1	0	1
37161	0	0	0	0	1	0
37166	41	73	57	47	128	104
37167	1	0	0	0	0	0
37169	36	38	49	15	84	36
37171	6	9	3	2	6	4
37172	95	76	127	68	177	138
37174	186	264	337	260	576	499
37185	0	2	1	1	1	3
37188	17	8	6	3	22	19
37190	55	85	84	84	180	141
37196	100	136	128	139	295	221
37197	272	411	364	345	851	661
37202	0	0	0	0	0	0
37204	203	187	285	238	657	493
37206	36	109	117	56	137	106
37210	270	346	385	303	723	594
37211	48	75	82	51	211	151
37214	42	66	84	37	146	106
37216	25	28	20	34	68	55
37217	2859	4165	3328	3007	7414	6435
37221	73	100	111	71	161	140
37224	193	258	278	194	602	479
37225	0	2	2	4	15	15
37234	734	792	1127	826	2040	1563
37235	129	176	247	159	415	315
37236	3015	3711	4620	4030	10204	7528
37239	427	472	490	325	813	731
37242	381	672	654	581	1438	1307
37243	220	241	258	201	413	356
37251	203	290	319	244	618	422
37253	255	321	478	210	665	453
37254	12	25	17	11	24	25
37257	431	613	830	583	1547	1112
37259	1671	1677	2184	1739	4228	3766
37260	345	471	507	405	1062	885
37262	58	95	108	73	207	134
37263	0	0	0	1	0	0
37266	1265	1771	1917	1205	3085	2620
37270	1201	1098	1869	1237	3162	2667
37275	170	223	280	184	480	472
37278	39	70	66	64	128	100
37279	22	16	15	9	17	13
37280	81	144	139	95	264	234
37286	277	347	508	359	1086	716
37287	341	490	627	354	1088	773
37295	12	16	18	12	35	31
37296	95	123	124	118	281	226
37300	229	324	328	262	627	535
37306	146	192	233	162	521	378
37313	30	51	47	28	107	103
37315	72	90	147	103	255	167
37316	477	616	827	557	1625	1165
37318	10	6	5	2	21	11
37321	16	28	33	33	84	53
37325	139	205	194	162	376	291
37326	182	236	274	183	469	347
37331	1044	1214	1275	1026	2516	2133
37336	15	15	10	11	24	16
37337	8	18	13	11	18	27
37339	124	149	169	129	354	268
37341	153	120	199	100	339	297
37343	270	313	352	293	603	540
37344	179	218	226	196	410	383
37346	0	0	0	0	0	0
37347	7	19	18	12	36	22
37348	373	546	570	362	984	736
37349	25	38	50	34	98	64
37351	1199	1596	1700	1331	3488	2970
37353	324	447	510	313	810	765
37355	117	130	147	110	263	203
37358	3	7	3	1	13	11
37361	236	343	361	270	833	563
37362	1490	1042	1466	1459	3396	3053
37363	90	106	119	78	208	155
37364	728	910	900	686	1660	1350
37366	45	62	58	42	80	82
37369	177	222	299	196	621	367
37370	17	33	44	33	73	69
37373	1008	1338	1520	1124	2837	2393
37375	3	5	10	3	8	6
37376	235	263	314	249	672	515
37379	1	0	0	0	1	1
37386	638	648	859	680	1767	1444
37393	0	0	0	1	1	0
37395	169	189	246	176	432	343
37400	751	779	997	699	1872	1608
37405	8	20	20	15	70	49
37406	6	18	44	35	56	14
37408	82	149	133	91	258	195
37410	100	117	150	112	246	213
37411	3	6	4	6	20	15
37415	295	350	426	292	653	560
37416	548	525	818	605	1651	1272
37418	7	11	4	8	21	12
37419	631	890	1002	772	2136	1904
37426	375	452	585	435	1114	915
37428	851	1056	813	723	1924	1904
37432	0	0	0	0	2	1
37434	236	292	339	253	821	610
37437	0	3	2	3	3	6
37440	0	0	0	0	0	0
37443	82	133	176	109	297	219
37446	0	0	0	0	2	0
37447	51	66	87	92	437	413
37451	0	0	0	0	0	0
37455	136	162	201	133	372	314
37458	1044	1352	1556	1150	3312	2381
37461	212	258	241	198	424	367
37463	78	88	111	63	211	135
37465	169	246	401	198	556	445
37466	5	11	14	7	18	26
37470	419	506	553	406	1083	849
37474	25	19	13	23	30	26
37475	435	500	726	435	1359	987
37482	4	0	2	4	8	8
37486	242	279	376	275	647	533
37487	1380	1554	1929	1438	3573	3002
37490	15	26	36	20	39	33
37492	526	680	773	691	1653	1210
37493	89	126	87	118	288	230
37499	169	248	274	247	552	459
37503	1949	2459	2878	2190	5489	4582
37509	1440	2227	2421	1808	4912	4168
37514	351	456	504	387	1037	733
37519	280	340	369	247	684	574
37523	64	55	73	58	123	100
37525	20	34	20	26	49	53
37526	148	174	217	136	394	301
37531	71	116	111	83	255	183
37533	467	381	552	428	1169	949
37536	522	622	909	673	1720	1353
37541	976	957	1263	843	2193	1996
37542	0	2	3	0	1	1
37544	0	0	1	0	6	0
37548	0	0	1	0	3	2
37552	32	48	34	32	104	101
37553	164	199	215	166	383	308
37563	6	9	9	6	36	27
37568	21	15	23	12	44	35
37570	159	191	222	173	448	334
37572	35	74	91	46	150	126
37573	169	243	273	181	637	430
37577	1	1	1	1	2	2
37578	2	24	12	9	19	25
37579	602	660	909	703	1749	1542
37580	9	11	16	16	77	42
37593	16	24	34	21	44	30
37594	80	84	79	97	201	171
37600	0	1	2	1	3	3
37601	784	928	1013	868	2376	1923
37605	635	664	948	619	1661	1362
37606	83	139	109	109	213	220
37608	1164	1394	1677	1480	3655	2695
37610	30	36	35	35	84	72
37613	6	4	10	6	3	5
37617	79	92	131	74	216	127
37621	16	14	14	17	54	40
37622	539	643	712	510	1375	1133
37624	298	380	482	301	944	728
37625	646	1074	873	639	1589	1420
37627	2	7	5	7	9	13
37628	1	0	1	1	1	0
37636	0	1	1	1	1	0
37638	4	6	6	13	18	19
37640	275	322	391	292	596	420
37643	389	488	535	472	1043	862
37646	548	569	934	634	1625	1390
37649	73	92	94	93	202	180
37652	512	613	824	560	1427	1084
37653	56	61	65	57	142	106
37656	300	422	462	357	905	816
37660	0	0	1	1	1	2
37661	6	6	8	7	15	9
37664	15	28	14	11	29	44
37669	239	311	367	296	770	521
37674	257	300	437	295	707	553
37679	656	970	988	809	1689	1429
37681	3	7	6	8	13	21
37683	3	5	2	2	15	23
37685	1699	1944	2821	1918	5174	4070
37686	10	13	29	17	42	32
37692	324	430	473	381	863	744
37697	501	682	650	532	1268	949
37703	1094	1577	1972	1533	3840	2868
37705	17	9	16	4	19	16
37706	1737	2579	2316	2050	5050	4175
37708	41	45	56	42	148	97
37709	125	187	318	177	406	303
37710	369	496	551	468	1211	966
37712	571	818	848	569	1757	1425
37716	4	6	5	7	17	15
37720	620	786	977	752	1976	1428
37722	40	70	49	43	103	84
37725	1	5	8	2	7	9
37727	0	0	1	0	3	0
37730	99	117	196	108	366	245
37731	7	7	10	11	8	12
37735	33	58	65	50	99	69
37736	751	1036	1348	912	2229	1728
37737	8	8	9	3	22	12
37738	0	4	1	4	4	7
37740	224	296	342	304	766	644
37742	7456	10676	13972	9822	25951	20907
37747	925	1335	1292	948	2392	1873
37750	202	328	320	242	518	420
37752	23	35	44	27	58	61
37754	746	1239	1681	981	3082	2159
37759	1	1	2	1	10	4
37761	30	42	59	33	122	96
37762	13	31	25	8	34	22
37771	353	438	393	394	901	893
37772	2	5	13	15	26	13
37773	109	159	170	135	331	284
37784	154	170	178	125	366	272
37787	124	172	185	168	421	327
37788	576	666	790	651	1515	1118
37791	370	399	436	324	835	802
37795	44	63	71	36	108	76
37798	0	1	1	1	0	1
37801	0	0	0	1	3	0
37805	36	44	48	38	142	70
37808	135	137	161	130	358	271
37813	38	49	38	30	81	67
37815	356	529	515	450	1141	904
37816	57	57	58	44	128	85
37820	67	123	119	74	254	175
37822	566	714	919	744	1839	1396
37824	230	336	316	233	488	410
37826	455	554	732	540	1374	1016
37833	0	1	3	1	3	4
37843	241	283	255	283	751	608
37845	43	34	42	35	109	90
37846	15	17	24	20	47	37
37847	31	45	43	42	106	64
37851	451	520	648	421	1086	892
37852	16734	24976	24108	19248	49428	41950
37855	2396	2966	3591	2475	6711	5611
37857	392	521	631	453	1207	925
37860	22	38	48	42	109	92
37868	28	28	51	31	109	63
37872	178	303	269	235	559	484
37876	748	826	1233	789	2308	1725
37884	0	0	0	0	0	0
37885	172	219	265	195	524	419
37887	891	1140	1393	1035	2792	2348
37890	151	179	249	172	392	345
37892	34	21	40	18	41	51
37894	50	75	101	72	220	160
37896	86	109	117	98	217	150
37902	2301	2978	3147	2481	6151	5404
37904	42	47	56	48	128	140
37905	860	1049	1130	890	2327	1755
37907	552	682	702	520	1393	1222
37910	1	2	0	0	0	0
37916	1060	1231	1411	1132	2961	2414
37921	1	5	6	10	16	13
37922	9	9	14	13	37	28
37926	389	431	543	356	997	783
37933	608	704	847	629	1684	1377
37935	165	215	254	183	481	336
37936	140	197	249	206	485	424
37938	41	63	61	57	117	101
37940	50	69	96	73	179	148
37944	0	0	0	0	0	0
37946	36	43	57	37	67	96
37949	114	148	171	134	337	287
37953	0	1	3	1	0	2
37957	134	141	191	154	314	289
37965	315	378	492	343	897	703
37966	86	84	76	94	241	182
37971	162	221	260	217	526	394
37972	1188	1695	2204	1686	4993	4116
37973	13	34	24	31	56	50
37974	0	0	0	0	0	0
37977	28	28	30	23	51	45
37979	402	539	524	416	1040	946
37984	1533	2446	2370	1579	4866	3985
37989	733	798	821	716	1794	1659
37990	157	217	213	169	437	359
37991	3	1	1	1	2	0
37992	132	175	136	87	205	214
37993	254	305	337	253	596	608
37994	23	12	20	18	41	33
37995	11	23	33	19	22	23
37996	5822	6391	9505	6261	18064	15729
37997	125	148	187	135	320	249
37999	779	842	1117	806	2106	1801
38000	195	218	249	164	465	403
38002	272	304	427	262	707	546
38007	26	90	80	98	239	178
38009	0	0	0	1	0	0
38010	30	37	25	28	66	54
38011	20	14	6	6	25	13
38013	546	723	791	658	1656	1273
38014	1033	1309	1612	1052	2671	2084
38020	1219	1702	1933	1242	3378	2544
38022	46	59	64	51	123	103
38023	477	625	699	477	1157	940
38024	83	108	155	96	252	164
38025	345	373	490	359	987	809
38026	717	793	865	723	1543	1206
38028	220	285	337	269	668	521
38034	1056	1423	1389	1220	2730	2282
38037	2	4	4	3	7	5
38039	700	770	964	726	1941	1472
38042	248	298	331	265	663	545
38044	2	3	0	0	0	1
38045	1	0	1	0	0	0
38046	80	75	103	97	208	190
38047	49	48	53	37	107	96
38048	139	117	164	76	260	233
38055	173	241	231	184	493	438
38056	867	911	1286	723	2001	1642
38057	3	5	4	2	8	5
38058	31	45	39	44	83	75
38059	66	90	129	81	273	198
38060	14	19	10	10	26	29
38064	0	8	26	9	27	33
38065	1532	1729	2563	1727	5113	4216
38067	0	0	0	0	0	0
38068	123	151	187	153	348	330
38069	87	132	159	102	320	210
38070	103	130	162	112	362	277
38071	0	0	0	0	0	0
38072	239	339	400	282	822	618
38074	98	113	124	123	273	203
38077	550	645	658	570	1453	1279
38079	148	149	203	125	387	283
38080	78	78	111	63	175	164
38084	1246	1477	1926	1406	3695	2995
38085	23	36	35	36	77	58
38086	5	7	1	1	11	6
38094	132	211	175	129	375	339
38095	1210	1284	1819	1181	2988	2349
38102	538	623	832	545	1358	1127
38112	81	30	40	71	113	83
38115	24	22	23	23	55	42
38116	751	842	1125	846	2371	1957
38119	94	147	172	109	286	200
38121	376	400	519	446	983	754
38122	145	150	188	159	408	307
38126	208	245	332	197	481	404
38127	424	523	669	421	1279	991
38128	1200	1446	1588	1206	3113	2935
38132	109	145	178	81	236	133
38135	2	8	4	0	3	4
38141	294	338	423	276	707	652
38143	819	979	1354	911	2354	1919
38145	428	535	613	425	1150	980
38146	66	82	109	75	240	221
38147	9	31	23	24	77	56
38150	278	469	519	451	1207	986
38151	7	5	8	3	16	13
38155	0	1	0	0	0	1
38156	808	790	1037	669	1856	1624
38160	140	169	225	205	486	335
38167	0	1	0	0	0	2
38168	25	28	23	11	57	35
38170	1489	1796	2501	1519	3645	3060
38172	525	464	655	533	1210	996
38173	39	66	48	21	92	73
38174	808	848	1260	929	2354	1678
38175	188	187	238	121	434	318
38178	360	436	554	480	924	844
38179	0	0	1	0	2	0
38180	8	10	12	16	46	31
38181	294	324	353	335	816	833
38187	517	541	633	583	1402	1116
38188	16	13	15	13	35	22
38195	10	15	8	4	17	20
38199	2	1	0	1	0	0
38201	0	0	0	0	0	0
38204	2	1	4	0	0	1
38205	374	492	555	376	1045	876
38206	120	165	156	124	428	258
38208	66	57	76	54	133	128
38213	33	45	47	45	89	96
38214	46	39	69	41	158	136
38215	61	73	82	61	154	114
38216	0	2	1	1	1	0
38217	2	5	1	2	4	4
38224	3	6	12	0	15	18
38225	27	43	60	32	94	61
38233	30	56	65	47	106	72
38235	49	84	61	52	130	101
38236	1	0	0	0	4	2
38239	0	2	4	1	7	4
38240	88	89	91	65	203	163
38241	326	346	356	345	731	643
38242	5	9	4	4	10	6
38244	3267	3915	4099	3010	7487	6479
38246	0	0	0	0	0	0
38248	617	821	788	672	1865	1444
38250	207	289	338	266	672	555
38252	143	204	226	148	337	288
38255	691	1219	1287	960	2904	2012
38256	432	544	578	417	1012	931
38257	16	7	10	8	28	16
38259	1	2	1	0	2	2
38260	47	70	89	73	174	148
38264	761	1055	1422	782	2338	1793
38267	370	475	513	388	973	902
38268	89	130	166	112	281	242
38271	331	444	440	389	979	811
38274	13	26	24	33	51	52
38276	3	2	3	2	7	5
38279	161	208	232	155	374	328
38280	423	534	695	549	1517	1084
38286	140	149	211	144	378	324
38290	277	382	447	371	966	788
38291	446	469	610	497	1278	909
38292	16	12	23	19	30	37
38295	37	39	44	34	88	82
38296	272	387	404	344	872	749
38298	3	3	4	1	8	3
38299	216	215	325	241	588	453
38300	0	0	0	0	0	0
38301	744	913	953	844	2259	1852
38302	102	156	179	179	381	296
38304	0	0	0	0	0	0
38305	143	133	174	136	374	336
38311	0	0	0	0	0	0
38312	123	199	221	156	390	305
38319	147	178	154	174	400	401
38323	167	238	298	267	668	508
38324	1084	1462	1640	1252	3141	2863
38330	0	0	0	0	0	0
38331	199	179	184	108	242	280
38332	326	595	685	483	1329	905
38335	243	293	388	293	895	674
38342	283	313	359	289	644	551
38344	124	181	153	173	449	324
38346	231	282	301	211	545	465
38347	9	12	20	10	22	19
38349	145	304	433	275	797	501
38351	622	865	1144	778	1956	1553
38352	11	10	10	8	15	20
38354	75	100	76	89	186	158
38357	0	0	0	1	0	0
38365	354	479	530	416	1059	768
38366	660	816	920	636	1403	1108
38368	404	450	581	370	950	794
38369	519	695	789	620	1353	1143
38370	343	456	522	397	979	730
38371	542	550	802	568	1266	1169
38372	42	64	65	60	138	91
38374	270	307	341	289	810	624
38375	1115	1811	1560	1225	2940	2280
38379	2	2	1	2	5	7
38383	148	184	218	180	395	350
38384	269	273	407	261	619	521
38387	30	71	79	61	168	126
38388	211	299	302	244	572	493
38390	1072	1214	1216	1068	2539	2397
38393	102	308	206	233	590	545
38398	215	265	267	239	647	521
38400	180	211	197	188	477	388
38402	11	21	34	21	67	51
38403	1	2	2	0	4	4
38406	898	1104	1019	961	2109	1911
38408	1	1	0	1	2	1
38412	300	466	470	421	1064	830
38415	14	21	34	24	80	57
38416	330	408	454	375	1071	771
38417	258	388	393	331	861	653
38418	1011	1478	1723	1316	3490	2680
38421	0	0	0	0	0	0
38422	23	33	43	16	55	50
38425	95	119	122	103	229	184
38429	1247	1690	1726	1258	3193	2933
38437	1041	1269	1553	1160	3019	2366
38446	476	506	771	480	1389	1017
38451	7	14	14	16	33	31
38453	1904	2262	2126	1894	4580	4096
38456	179	250	318	180	507	353
38457	20	30	14	13	9	14
38459	252	333	371	278	752	583
38462	588	818	873	726	2005	1499
38463	246	411	428	246	758	566
38467	925	1296	1420	1158	3041	2335
38473	699	662	797	590	1649	1640
38481	444	577	759	566	1627	1191
38482	281	273	354	285	742	596
38485	1011	1018	1403	1011	2700	2180
38486	2922	3411	3680	3011	7198	6422
38489	29	45	33	31	82	66
38495	372	522	598	408	1179	900
38496	19	30	27	18	76	73
38497	225	322	327	258	594	503
38498	0	0	0	0	0	0
38500	175	203	197	181	438	337
38502	680	910	871	749	1934	1542
38503	372	423	500	407	1066	872
38506	354	410	434	351	916	726
38507	73	101	121	99	194	155
38508	0	0	0	0	0	0
38510	108	158	154	135	325	242
38515	16	16	20	23	43	30
38517	461	590	620	453	1253	1033
38518	255	288	353	231	749	639
38520	212	277	285	260	609	518
38521	4	7	9	6	23	17
38523	1	1	1	0	4	1
